t_sec,x_m,y_m,z_m,yaw_deg,dist_from_origin_m
16.234,0.0000,0.0000,0.0000,-0.01,0.0000
16.268,0.0000,0.0000,0.0000,-0.01,0.0000
16.301,0.0000,0.0000,0.0000,-0.01,0.0000
16.335,0.0000,0.0000,0.0000,-0.01,0.0000
16.368,0.0000,0.0000,0.0000,-0.01,0.0000
16.401,0.0000,0.0000,0.0000,-0.01,0.0000
16.435,0.0000,0.0000,0.0000,-0.01,0.0000
16.468,0.0000,0.0000,0.0000,-0.01,0.0000
16.501,0.0000,0.0000,0.0000,-0.01,0.0000
16.535,0.0000,0.0000,0.0000,-0.01,0.0000
16.568,0.0000,0.0000,0.0000,-0.01,0.0000
16.601,0.0000,0.0000,0.0000,-0.01,0.0000
16.635,0.0000,0.0000,0.0000,-0.01,0.0000
16.668,0.0000,0.0000,0.0000,-0.01,0.0000
16.701,0.0000,0.0000,0.0000,-0.01,0.0000
16.735,0.0000,0.0000,0.0000,-0.01,0.0000
16.768,0.0000,0.0000,0.0000,-0.01,0.0000
16.801,0.0000,0.0000,0.0000,-0.01,0.0000
16.835,0.0000,0.0000,0.0000,-0.01,0.0000
16.868,0.0000,0.0000,0.0000,-0.01,0.0000
16.901,0.0000,0.0000,0.0000,-0.01,0.0000
16.935,0.0000,0.0000,0.0000,-0.01,0.0000
16.968,0.0000,0.0000,0.0000,-0.01,0.0000
17.001,0.0000,0.0000,0.0000,-0.01,0.0000
17.035,0.0000,0.0000,0.0000,-0.01,0.0000
17.068,0.0000,0.0000,0.0000,-0.01,0.0000
17.101,0.0000,0.0000,0.0000,-0.01,0.0000
17.135,0.0000,0.0000,0.0000,-0.01,0.0000
17.168,0.0000,0.0000,0.0000,-0.01,0.0000
17.201,0.0000,0.0000,0.0000,-0.01,0.0000
17.235,0.0000,0.0000,0.0000,-0.01,0.0000
17.268,0.0000,0.0000,0.0000,-0.01,0.0000
17.301,0.0000,0.0000,0.0000,-0.01,0.0000
17.335,0.0000,0.0000,0.0000,-0.01,0.0000
17.368,0.0000,0.0000,0.0000,-0.01,0.0000
17.401,0.0000,0.0000,0.0000,-0.01,0.0000
17.435,0.0000,0.0000,0.0000,-0.01,0.0000
17.468,0.0000,0.0000,0.0000,-0.01,0.0000
17.501,0.0000,0.0000,0.0000,-0.01,0.0000
17.535,0.0000,0.0000,0.0000,-0.01,0.0000
17.568,0.0000,0.0000,0.0000,-0.01,0.0000
17.601,0.0000,0.0000,0.0000,-0.01,0.0000
17.635,0.0000,0.0000,0.0000,-0.01,0.0000
17.668,0.0000,0.0000,0.0000,-0.01,0.0000
17.701,0.0000,0.0000,0.0000,-0.01,0.0000
17.735,0.0000,0.0000,0.0000,-0.01,0.0000
17.768,0.0000,0.0000,0.0000,-0.01,0.0000
17.801,0.0000,0.0000,0.0000,-0.01,0.0000
17.835,0.0000,0.0000,0.0000,-0.01,0.0000
17.868,0.0000,0.0000,0.0000,-0.01,0.0000
17.901,0.0000,0.0000,0.0000,-0.01,0.0000
17.935,0.0000,0.0000,0.0000,-0.01,0.0000
17.968,0.0000,0.0000,0.0000,-0.01,0.0000
18.001,0.0000,0.0000,0.0000,-0.01,0.0000
18.035,0.0000,0.0000,0.0000,-0.01,0.0000
18.068,0.0000,0.0000,0.0000,-0.01,0.0000
18.101,0.0000,0.0000,0.0000,-0.01,0.0000
18.135,0.0000,0.0000,0.0000,-0.01,0.0000
18.168,-0.0067,0.0011,0.0063,-0.93,0.0093
18.201,-0.0160,0.0016,0.0132,-1.75,0.0208
18.235,-0.0242,0.0021,0.0193,-2.70,0.0310
18.268,-0.0251,0.0019,0.0201,-3.50,0.0322
18.301,-0.0428,0.0048,0.0310,-4.71,0.0531
18.335,-0.0545,0.0066,0.0390,-5.44,0.0673
18.368,-0.0664,0.0061,0.0457,-6.15,0.0808
18.401,-0.0789,0.0016,0.0515,-6.98,0.0942
18.434,-0.0914,-0.0009,0.0568,-7.90,0.1077
18.468,-0.1047,-0.0045,0.0609,-8.85,0.1212
18.501,-0.1182,-0.0080,0.0651,-10.01,0.1351
18.535,-0.1312,-0.0103,0.0693,-11.40,0.1487
18.568,-0.1429,-0.0119,0.0735,-12.89,0.1612
18.601,-0.1542,-0.0119,0.0782,-14.41,0.1733
18.635,-0.1653,-0.0119,0.0819,-15.83,0.1849
18.668,-0.1758,-0.0113,0.0836,-17.42,0.1950
18.701,-0.1861,-0.0108,0.0855,-19.03,0.2051
18.735,-0.1960,-0.0102,0.0869,-20.58,0.2146
18.768,-0.2033,-0.0094,0.0850,-22.26,0.2206
18.801,-0.2111,-0.0075,0.0839,-23.86,0.2273
18.835,-0.2193,-0.0062,0.0820,-25.36,0.2342
18.868,-0.2266,-0.0058,0.0783,-26.96,0.2398
18.901,-0.2347,-0.0064,0.0787,-28.28,0.2476
18.935,-0.2437,-0.0074,0.0787,-29.43,0.2562
18.968,-0.2529,-0.0085,0.0776,-30.51,0.2647
19.001,-0.2622,-0.0107,0.0779,-31.43,0.2738
19.035,-0.2715,-0.0136,0.0781,-32.25,0.2828
19.068,-0.2802,-0.0156,0.0790,-33.15,0.2916
19.101,-0.2898,-0.0177,0.0815,-34.04,0.3016
19.135,-0.2994,-0.0193,0.0824,-35.04,0.3111
19.168,-0.3076,-0.0197,0.0824,-36.28,0.3191
19.201,-0.3160,-0.0203,0.0828,-37.57,0.3273
19.235,-0.3254,-0.0207,0.0843,-38.90,0.3368
19.268,-0.3341,-0.0209,0.0878,-40.28,0.3461
19.301,-0.3431,-0.0203,0.0897,-41.67,0.3552
19.335,-0.3512,-0.0202,0.0894,-43.12,0.3629
19.368,-0.3600,-0.0194,0.0921,-44.62,0.3721
19.401,-0.3678,-0.0184,0.0930,-46.09,0.3799
19.435,-0.3754,-0.0172,0.0910,-47.52,0.3866
19.468,-0.3844,-0.0158,0.0903,-48.87,0.3952
19.502,-0.3938,-0.0158,0.0927,-50.37,0.4048
19.535,-0.4046,-0.0160,0.0918,-52.25,0.4151
19.568,-0.4187,-0.0194,0.0903,-54.29,0.4288
19.601,-0.4286,-0.0158,0.0912,-57.30,0.4385
19.635,-0.4260,-0.0065,0.0902,-61.42,0.4355
19.668,-0.4503,-0.0108,0.0976,-64.61,0.4609
19.701,-0.4691,-0.0099,0.1027,-67.97,0.4803
19.735,-0.4916,-0.0119,0.1053,-71.48,0.5029
19.768,-0.5085,-0.0020,0.1038,-76.26,0.5190
19.801,-0.4900,0.0179,0.1056,-82.94,0.5015
19.835,-0.4912,0.0224,0.1036,-88.71,0.5025
19.868,-0.4919,0.0248,0.1039,-91.63,0.5033
19.901,-0.4924,0.0272,0.1035,-93.95,0.5039
19.935,-0.4927,0.0301,0.1023,-97.38,0.5041
19.968,-0.4929,0.0317,0.1019,-99.19,0.5043
20.001,-0.4930,0.0333,0.1016,-100.77,0.5044
20.035,-0.4932,0.0351,0.1016,-102.50,0.5047
20.068,-0.4933,0.0368,0.1020,-104.73,0.5051
20.101,-0.4935,0.0390,0.1025,-107.30,0.5056
20.135,-0.4935,0.0425,0.1024,-111.50,0.5058
20.168,-0.4932,0.0466,0.1024,-116.74,0.5058
20.201,-0.4927,0.0500,0.1023,-120.68,0.5057
20.235,-0.5746,0.0949,0.0786,-119.99,0.5877
20.268,-0.5739,0.0980,0.0776,-123.29,0.5874
20.301,-0.5725,0.1018,0.0754,-128.21,0.5863
20.335,-0.5705,0.1061,0.0732,-133.70,0.5849
20.368,-0.5681,0.1104,0.0711,-139.05,0.5831
20.401,-0.5652,0.1142,0.0686,-144.26,0.5806
20.435,-0.5618,0.1174,0.0656,-148.70,0.5777
20.468,-0.5586,0.1197,0.0627,-152.27,0.5747
20.501,-0.5557,0.1209,0.0598,-155.06,0.5718
20.535,-0.5703,0.1179,0.0646,-156.50,0.5859
20.568,-0.5868,0.1096,0.0729,-158.27,0.6014
20.601,-0.5975,0.1072,0.0612,-158.44,0.6101
20.635,-0.6120,0.1016,0.0585,-159.75,0.6232
20.668,-0.6037,0.1203,0.0631,-161.73,0.6188
20.702,-0.6163,0.1222,0.0614,-164.10,0.6313
20.735,-0.6270,0.1255,0.0638,-166.24,0.6426
20.768,-0.6703,0.1186,0.3083,-165.93,0.7473
20.801,-0.6783,0.1219,0.3114,-168.77,0.7562
20.835,-0.6887,0.1047,0.3024,-171.65,0.7594
20.868,-0.6939,0.1086,0.2937,-173.25,0.7613
20.901,-0.7046,0.0956,0.2910,-174.99,0.7683
20.935,-0.7101,0.0899,0.2844,-176.68,0.7702
20.968,-0.7024,0.0990,0.2691,-178.17,0.7586
21.001,-0.7044,0.1032,0.2585,179.91,0.7574
21.035,-0.7073,0.1024,0.2537,177.76,0.7584
21.068,-0.7094,0.0993,0.2490,175.78,0.7583
21.101,-0.7033,0.0960,0.2474,173.91,0.7517
21.135,-0.6962,0.0890,0.2437,172.22,0.7430
21.168,-0.6912,0.0832,0.2407,170.82,0.7366
21.201,-0.6879,0.0810,0.2455,169.85,0.7349
21.235,-0.6865,0.0782,0.2421,168.75,0.7321
21.268,-0.6866,0.0747,0.2358,167.81,0.7298
21.301,-0.6866,0.0698,0.2331,167.28,0.7285
21.335,-0.6852,0.0628,0.2374,167.11,0.7279
21.402,-0.6882,0.0604,0.2379,167.41,0.7307
21.435,-0.6889,0.0621,0.2376,167.36,0.7314
21.468,-0.6896,0.0614,0.2359,167.21,0.7314
21.501,-0.6913,0.0594,0.2385,167.31,0.7336
21.535,-0.6930,0.0594,0.2393,167.44,0.7355
21.568,-0.6942,0.0607,0.2388,167.33,0.7366
21.601,-0.6948,0.0601,0.2373,167.31,0.7367
21.635,-0.6956,0.0592,0.2360,167.53,0.7370
21.668,-0.6961,0.0597,0.2347,167.70,0.7370
21.701,-0.6955,0.0595,0.2336,167.70,0.7361
21.735,-0.6954,0.0583,0.2321,167.79,0.7354
21.768,-0.6955,0.0588,0.2309,167.95,0.7352
21.801,-0.6954,0.0600,0.2319,167.99,0.7355
21.835,-0.6952,0.0603,0.2316,168.00,0.7352
21.868,-0.6952,0.0600,0.2314,168.11,0.7352
21.901,-0.6951,0.0598,0.2311,168.26,0.7350
21.935,-0.6946,0.0595,0.2307,168.40,0.7343
21.968,-0.6940,0.0590,0.2302,168.60,0.7336
22.001,-0.6940,0.0600,0.2299,168.73,0.7335
22.035,-0.6940,0.0623,0.2298,168.56,0.7337
22.068,-0.6939,0.0630,0.2297,168.21,0.7336
22.101,-0.6942,0.0616,0.2296,168.01,0.7337
22.135,-0.6947,0.0618,0.2298,168.00,0.7343
22.168,-0.6950,0.0630,0.2299,167.93,0.7347
22.202,-0.6937,0.0639,0.2319,167.88,0.7342
22.235,-0.6932,0.0633,0.2326,167.95,0.7339
22.268,-0.6931,0.0633,0.2329,168.10,0.7339
22.302,-0.6932,0.0646,0.2328,168.13,0.7341
22.335,-0.6932,0.0650,0.2326,168.02,0.7341
22.368,-0.6934,0.0645,0.2324,168.00,0.7341
22.402,-0.6935,0.0650,0.2325,167.98,0.7343
22.435,-0.6935,0.0650,0.2325,167.88,0.7343
22.468,-0.6935,0.0643,0.2325,167.89,0.7343
22.502,-0.6936,0.0640,0.2327,167.99,0.7344
22.535,-0.6937,0.0646,0.2330,168.03,0.7346
22.568,-0.6938,0.0650,0.2332,167.98,0.7348
22.602,-0.6940,0.0644,0.2334,168.00,0.7350
22.635,-0.6942,0.0645,0.2340,168.09,0.7354
22.668,-0.6946,0.0651,0.2343,168.14,0.7359
22.702,-0.6948,0.0649,0.2345,168.18,0.7362
22.735,-0.6948,0.0632,0.2344,168.39,0.7360
22.768,-0.6948,0.0624,0.2346,168.74,0.7360
22.802,-0.6948,0.0625,0.2350,169.09,0.7361
22.835,-0.6947,0.0629,0.2350,169.38,0.7360
22.868,-0.6946,0.0634,0.2352,169.61,0.7361
22.902,-0.6945,0.0634,0.2353,169.82,0.7360
22.935,-0.6947,0.0638,0.2356,170.05,0.7363
22.968,-0.6947,0.0644,0.2359,170.21,0.7365
23.002,-0.6948,0.0644,0.2361,170.34,0.7366
23.035,-0.6945,0.0636,0.2367,170.52,0.7365
23.068,-0.6940,0.0627,0.2373,170.82,0.7362
23.102,-0.6935,0.0621,0.2384,171.18,0.7360
23.135,-0.6927,0.0597,0.2389,171.69,0.7352
23.168,-0.6918,0.0551,0.2379,172.52,0.7337
23.202,-0.6939,0.0497,0.2359,173.71,0.7346
23.235,-0.6940,0.0456,0.2379,175.11,0.7351
23.268,-0.6916,0.0438,0.2396,176.53,0.7332
23.302,-0.6872,0.0396,0.2412,178.08,0.7294
23.335,-0.6811,0.0330,0.2467,-179.99,0.7251
23.368,-0.6699,0.0302,0.2552,-177.72,0.7175
23.402,-0.6638,0.0254,0.2582,-175.34,0.7127
23.435,-0.6566,0.0226,0.2637,-172.68,0.7079
23.468,-0.6523,0.0176,0.2684,-169.87,0.7055
23.502,-0.6487,0.0152,0.2714,-166.82,0.7033
23.535,-0.6399,0.0057,0.2744,-163.59,0.6962
23.568,-0.6257,-0.0075,0.2771,-159.75,0.6844
23.602,-0.6109,-0.0187,0.2866,-155.72,0.6751
23.635,-0.5895,-0.0329,0.3000,-151.81,0.6623
23.668,-0.5790,-0.0352,0.3075,-148.26,0.6565
23.702,-0.5820,-0.0383,0.3088,-144.43,0.6600
23.735,-0.4855,-0.0158,0.3453,-139.17,0.5960
23.768,-0.4545,-0.0210,0.3541,-135.10,0.5766
23.802,-0.4266,-0.0004,0.3585,-130.07,0.5573
23.835,-0.4283,-0.0047,0.3595,-125.70,0.5592
23.868,-0.4297,-0.0093,0.3604,-121.18,0.5609
23.902,-0.4306,-0.0142,0.3612,-116.44,0.5622
23.935,-0.4311,-0.0193,0.3617,-112.80,0.5630
23.968,-0.4308,-0.0234,0.3612,-110.20,0.5626
24.002,-0.4305,-0.0263,0.3610,-107.95,0.5624
24.035,-0.4305,-0.0282,0.3617,-106.12,0.5629
24.068,-0.4303,-0.0301,0.3622,-104.42,0.5633
24.102,-0.4300,-0.0328,0.3628,-102.19,0.5635
24.136,-0.4295,-0.0355,0.3633,-99.72,0.5637
24.168,-0.4291,-0.0380,0.3647,-96.15,0.5644
24.202,-0.4286,-0.0408,0.3662,-92.14,0.5652
24.235,-0.4277,-0.0440,0.3675,-87.77,0.5656
24.269,-0.4261,-0.0477,0.3682,-83.37,0.5652
24.302,-0.4242,-0.0513,0.3687,-78.70,0.5644
24.335,-0.4218,-0.0553,0.3693,-73.09,0.5634
24.368,-0.4186,-0.0595,0.3697,-67.00,0.5617
24.402,-0.4154,-0.0632,0.3701,-61.29,0.5599
24.435,-0.4080,-0.0635,0.3594,-55.60,0.5474
24.468,-0.4216,-0.0672,0.2949,-50.29,0.5189
24.502,-0.4200,-0.0682,0.2944,-47.42,0.5174
24.535,-0.4203,-0.0684,0.2968,-47.05,0.5191
24.568,-0.4201,-0.0689,0.2990,-46.19,0.5203
24.602,-0.4083,-0.0683,0.3101,-45.27,0.5172
24.635,-0.4042,-0.0637,0.3060,-45.60,0.5109
24.668,-0.4025,-0.0647,0.3061,-43.49,0.5098
24.702,-0.3973,-0.0674,0.3065,-37.66,0.5063
24.735,-0.3714,-0.0716,0.2989,-29.47,0.4821
24.768,-0.3712,-0.0899,0.3041,-19.00,0.4882
24.802,-0.3508,-0.0981,0.3042,-10.10,0.4746
24.835,-0.3481,-0.0948,0.3019,-4.13,0.4705
24.868,-0.3423,-0.0937,0.3013,1.08,0.4656
24.902,-0.3371,-0.0922,0.2999,5.58,0.4605
24.935,-0.3318,-0.0900,0.2982,10.13,0.4551
24.968,-0.3280,-0.0881,0.2966,13.70,0.4509
25.002,-0.3255,-0.0865,0.2952,16.02,0.4479
25.035,-0.3234,-0.0848,0.2934,18.30,0.4448
25.069,-0.3217,-0.0834,0.2919,20.14,0.4423
25.102,-0.3206,-0.0824,0.2911,21.21,0.4408
25.135,-0.3198,-0.0815,0.2900,22.11,0.4394
25.169,-0.3193,-0.0801,0.2872,23.15,0.4368
25.202,-0.3186,-0.0798,0.2875,23.53,0.4365
25.235,-0.3188,-0.0802,0.2883,23.39,0.4373
25.269,-0.3185,-0.0799,0.2881,23.33,0.4368
25.302,-0.3179,-0.0791,0.2874,23.20,0.4358
25.335,-0.3182,-0.0788,0.2859,22.15,0.4349
25.369,-0.3187,-0.0785,0.2841,21.13,0.4341
25.402,-0.3195,-0.0781,0.2819,20.39,0.4332
25.435,-0.3203,-0.0783,0.2811,20.31,0.4333
25.469,-0.3210,-0.0786,0.2806,19.87,0.4336
25.502,-0.3218,-0.0790,0.2803,19.11,0.4340
25.535,-0.3225,-0.0793,0.2798,18.80,0.4343
25.569,-0.3236,-0.0798,0.2793,17.78,0.4348
25.602,-0.3252,-0.0807,0.2790,16.01,0.4360
25.635,-0.3258,-0.0816,0.2800,14.21,0.4373
25.669,-0.3267,-0.0824,0.2804,12.90,0.4383
25.702,-0.3277,-0.0828,0.2800,12.31,0.4389
25.735,-0.3283,-0.0829,0.2796,12.70,0.4391
25.769,-0.3285,-0.0830,0.2797,13.00,0.4393
25.802,-0.3283,-0.0833,0.2804,13.25,0.4398
25.835,-0.3281,-0.0835,0.2812,13.58,0.4401
25.869,-0.3281,-0.0840,0.2822,13.70,0.4409
25.902,-0.3280,-0.0845,0.2836,14.04,0.4418
25.935,-0.3277,-0.0848,0.2846,14.35,0.4423
25.969,-0.3289,-0.0853,0.2844,13.13,0.4430
26.002,-0.3292,-0.0854,0.2841,12.76,0.4432
26.035,-0.3294,-0.0855,0.2841,12.52,0.4433
26.069,-0.3296,-0.0856,0.2841,12.39,0.4434
26.102,-0.3294,-0.0855,0.2841,12.51,0.4434
26.135,-0.3298,-0.0857,0.2840,12.13,0.4436
26.169,-0.3313,-0.0862,0.2837,10.57,0.4446
26.202,-0.3336,-0.0871,0.2831,8.18,0.4462
26.235,-0.3363,-0.0879,0.2826,5.45,0.4480
26.269,-0.3389,-0.0885,0.2820,2.91,0.4497
26.302,-0.3410,-0.0890,0.2816,0.79,0.4511
26.335,-0.3426,-0.0893,0.2813,-0.72,0.4521
26.369,-0.3435,-0.0894,0.2811,-1.58,0.4527
26.402,-0.3437,-0.0894,0.2810,-1.79,0.4529
26.435,-0.3436,-0.0894,0.2811,-1.68,0.4528
26.469,-0.3435,-0.0894,0.2811,-1.64,0.4528
26.502,-0.3435,-0.0894,0.2811,-1.64,0.4528
26.535,-0.3435,-0.0894,0.2811,-1.64,0.4528
26.569,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.602,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.635,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.669,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.702,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.735,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.769,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.802,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.835,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.869,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.902,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.935,-0.3435,-0.0894,0.2811,-1.63,0.4528
26.969,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.002,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.035,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.069,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.102,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.135,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.169,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.202,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.235,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.269,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.302,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.335,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.369,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.402,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.435,-0.3435,-0.0894,0.2811,-1.62,0.4528
27.469,-0.3435,-0.0894,0.2811,-1.62,0.4528
27.502,-0.3435,-0.0894,0.2811,-1.62,0.4528
27.535,-0.3435,-0.0894,0.2811,-1.62,0.4528
27.569,-0.3435,-0.0894,0.2811,-1.62,0.4528
27.602,-0.3435,-0.0894,0.2811,-1.62,0.4528
27.635,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.669,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.702,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.735,-0.3435,-0.0894,0.2811,-1.62,0.4528
27.769,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.802,-0.3435,-0.0894,0.2811,-1.62,0.4528
27.835,-0.3435,-0.0894,0.2811,-1.62,0.4528
27.869,-0.3435,-0.0894,0.2811,-1.62,0.4528
27.902,-0.3435,-0.0894,0.2811,-1.62,0.4528
27.935,-0.3435,-0.0894,0.2811,-1.63,0.4528
27.969,-0.3436,-0.0894,0.2811,-1.66,0.4528
28.002,-0.3436,-0.0894,0.2811,-1.71,0.4529
28.035,-0.3437,-0.0895,0.2811,-1.74,0.4529
28.069,-0.3437,-0.0895,0.2811,-1.75,0.4529
28.102,-0.3437,-0.0895,0.2811,-1.74,0.4529
28.135,-0.3436,-0.0895,0.2811,-1.73,0.4529
28.169,-0.3436,-0.0895,0.2811,-1.73,0.4529
28.202,-0.3437,-0.0895,0.2811,-1.74,0.4529
28.235,-0.3437,-0.0895,0.2811,-1.73,0.4529
28.269,-0.3437,-0.0895,0.2811,-1.73,0.4529
28.302,-0.3436,-0.0895,0.2811,-1.73,0.4529
28.335,-0.3436,-0.0895,0.2811,-1.73,0.4529
28.369,-0.3436,-0.0895,0.2811,-1.73,0.4529
28.402,-0.3436,-0.0895,0.2811,-1.73,0.4529
28.435,-0.3436,-0.0895,0.2811,-1.73,0.4529
28.469,-0.3436,-0.0895,0.2811,-1.73,0.4529
28.502,-0.3436,-0.0895,0.2811,-1.73,0.4529
28.535,-0.3436,-0.0894,0.2811,-1.72,0.4529
28.569,-0.3436,-0.0894,0.2811,-1.71,0.4529
28.602,-0.3436,-0.0894,0.2811,-1.72,0.4529
28.635,-0.3437,-0.0895,0.2811,-1.77,0.4529
28.669,-0.3437,-0.0895,0.2811,-1.77,0.4529
28.702,-0.3437,-0.0895,0.2811,-1.77,0.4529
28.735,-0.3437,-0.0895,0.2811,-1.77,0.4529
28.769,-0.3437,-0.0895,0.2811,-1.76,0.4529
28.802,-0.3437,-0.0895,0.2811,-1.76,0.4529
28.835,-0.3437,-0.0895,0.2811,-1.76,0.4529
28.869,-0.3437,-0.0895,0.2811,-1.85,0.4530
28.902,-0.3440,-0.0895,0.2811,-2.15,0.4532
28.935,-0.3441,-0.0896,0.2811,-2.23,0.4533
28.969,-0.3441,-0.0896,0.2811,-2.23,0.4533
